toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
616.01,145879095,,08h51m29.75s,132.8739650,-51d19m41.6s,-51.3282220,-0.7590000,2.8310000,2458520.1603300,2.8057300,2.7500000,3270.0000000,,,,9.9794000,862.8020000,,,,2019-04-01 16:52:00,2020-05-20 16:00:02
617.01,141227133,FP,08h37m15.69s,129.3153690,-47d23m00.56s,-47.3834900,-2.5350000,3.3380000,2458518.7000730,2.4223200,2.8730000,5696.5200200,,197.8580020,1044.0000000,10.2510000,6149.7600000,2838.0000000,,,2019-04-01 16:52:00,2020-03-04 12:58:47
618.01,173640199,,07h30m16.96s,112.5706650,-39d20m22.67s,-39.3396300,-1.4040000,-16.9560000,2458497.9158200,7.7647000,4.2000000,3450.0000000,8.2243000,356.0720000,1210.0000000,10.1277000,234.0720000,6515.0000000,4.2500000,1.4300000,2019-04-01 16:52:00,2020-05-20 16:00:02
619.01,267527924,FP,07h36m12.18s,114.0507320,-48d03m48.55s,-48.0634870,-1.2000000,5.2000000,2458492.8516850,1.8081900,2.7830000,773.2540280,,1507.8399660,1736.0000000,10.1853000,,5354.5000000,,,2019-04-01 16:52:01,2019-12-17 10:00:02
620.01,296739893,,09h28m41.63s,142.1734460,-12d10m01.79s,-12.1671650,35.8720000,-389.8540000,2458518.0061040,5.0983730,1.1686740,3393.7221680,2.7296690,15.7116240,507.7793270,10.2139000,33.0231000,3633.0000000,4.8042300,0.4580000,2019-04-10 17:25:17,2020-03-10 12:00:20
621.01,30828562,FP,08h58m52.4s,134.7183410,-43d27m10.07s,-43.4527960,-29.4880000,20.1160000,2458520.1104740,3.1123610,2.4374190,6343.2031250,18.9229910,5401.1186520,2186.4558110,8.1327000,184.1250000,7850.0000000,4.0869500,2.0495600,2019-04-10 17:25:16,2020-03-04 12:58:47
622.01,83092282,,08h21m13.21s,125.3050540,-46d29m03.47s,-46.4842960,-4.6330000,-17.5770000,2458520.6928710,6.4020530,3.8698950,3892.8725590,9.3676730,717.6366580,1320.0667720,8.5615000,123.2970000,7056.0000000,4.3343500,1.4078800,2019-04-10 17:25:16,2019-12-17 10:00:02
623.01,101395259,FP,09h54m52.87s,148.7202930,-23d19m55.62s,-23.3321180,-20.1190000,7.5420000,2458523.9429930,15.1514860,2.9808550,6230.4379880,13.2760140,496.9049070,1204.1707760,10.1913000,275.3770000,6422.0000000,4.2060800,1.4866500,2019-04-10 17:25:16,2020-03-04 12:58:47
624.01,399870368,CP,04h58m12.56s,74.5523330,+09d59m52.72s,9.9979790,-2.6570000,-4.9960000,2458439.5748200,2.7443600,3.4420000,10010.0000000,19.9159000,5561.0100000,2405.0000000,9.3371000,330.7390000,8730.0000000,4.1900000,1.9700000,2019-02-04 20:26:40,2020-05-20 16:00:02
625.01,379929661,CP,08h42m01.35s,130.5056380,+03d42m38.04s,3.7105660,-2.8560000,0.9840000,2458495.7862100,4.7867700,4.9740000,8810.0000000,18.3301000,2259.2300000,1920.0000000,9.6129000,341.2630000,7668.6000000,4.1300000,1.9100000,2019-03-26 13:55:24,2020-05-20 16:00:02
626.01,65412605,CP,07h12m29.55s,108.1231140,-24d57m12.82s,-24.9535600,-2.2760000,0.3380000,2458493.3151300,4.4010700,4.7740000,6830.0000000,19.4585000,3928.4200000,2205.0000000,9.5071200,437.2150000,8489.0000000,4.0300000,2.3200000,2019-03-26 13:55:20,2020-05-20 16:00:02
627.01,365781372,FP,05h27m41.66s,81.9235800,+07d55m06.69s,7.9185250,-2.3620000,-7.5890000,2458469.2241210,1.1388900,2.1540000,5368.1899410,22.4869000,16504.6992190,3157.0000000,10.0267000,629.8340000,7852.7998050,4.0800000,2.7900000,2019-03-21 15:42:32,2019-12-17 10:00:02
628.01,281408474,,06h37m03.13s,99.2630610,+01d46m03.18s,1.7675500,-1.4370000,-1.0820000,2458469.2352000,3.4076000,3.6900000,7500.0000000,12.1343000,1052.9000000,1586.0000000,9.6564600,178.6800000,6174.0000000,4.2300000,1.3800000,2019-03-21 15:42:32,2020-05-20 16:00:02
629.01,293853437,,06h23m18.7s,95.8279080,+00d53m00.05s,0.8833470,6.4760000,-3.8980000,2458471.9418900,8.7166800,6.2150000,2450.0000000,11.9385000,2349.2400000,1939.0000000,8.6943700,333.3790000,9165.0000000,4.0500000,2.3800000,2019-03-21 15:42:32,2020-05-20 16:00:02
630.01,123898871,FP,06h03m39.84s,90.9160110,-19d02m27.02s,-19.0408400,-4.4030000,6.2240000,2458470.3494870,4.9074600,4.1520000,11111.7998050,19.1448990,1474.5999760,1726.0000000,9.8478600,309.7050000,7210.5000000,4.1100000,1.6500000,2019-03-21 15:42:33,2020-03-04 12:58:47
631.01,97158538,,07h03m46.91s,105.9454720,-30d43m34.89s,-30.7263570,-12.9780000,22.8180000,2458492.6981500,2.5956500,0.5490000,620.0000000,7.6663000,170.8400000,1007.0000000,8.7833410,233.6970000,6852.0000000,3.9100000,2.2400000,2019-03-26 13:55:25,2020-05-20 16:00:02
632.01,349790953,FP,07h33m49.15s,113.4547730,-61d17m32.83s,-61.2924530,-2.4170000,6.7780000,2458518.4000240,1.5518850,3.2827950,5738.4165040,11.0370140,17708.2910160,2942.1440430,10.3357000,1278.4100000,4997.1000980,2.3600000,0.8528220,2019-04-11 19:30:41,2020-03-04 12:58:47
633.01,348755723,FP,08h56m21.14s,134.0880880,-12d56m05.54s,-12.9348710,30.2430000,2.4880000,2458517.8098020,4.5036450,1.9732920,12525.7252370,11.1970340,35.7949980,623.8430400,13.9036000,116.4960000,3267.0000000,4.4380000,1.0000000,2019-04-11 19:30:41,2020-05-29 10:00:02
634.01,344926234,FP,10h06m13.81s,151.5575500,+03d56m47.37s,3.9464930,20.6490000,-18.0650000,2458517.4282230,0.4935900,1.5458970,246.7021030,1.7338490,7238.7192380,2352.5300290,9.1299000,92.8368000,5872.0000000,4.4399500,1.0291800,2019-04-11 19:30:40,2019-12-17 10:00:02
635.01,286132427,FP,09h46m53.89s,146.7245300,-04d17m53.66s,-4.2982400,-45.7030000,-40.4130000,2458517.4359130,0.4933790,1.5000000,194.3410640,1.5039460,7066.3432620,2338.3979490,8.1075000,58.7453000,5914.0000000,4.4648500,1.0063500,2019-04-11 19:30:37,2019-12-17 10:00:02
636.01,146463781,FP,08h15m32.5s,123.8854130,-31d33m23.48s,-31.5565210,-28.8480000,69.0890000,2458517.4768070,0.4179210,1.8439470,41644.8945310,5.6572270,159.3798680,906.2084350,14.7034000,158.6700000,3278.0000000,4.9780600,0.2750000,2019-04-11 19:30:28,2019-12-17 10:00:02
637.01,133334108,,08h03m08.98s,120.7874180,-38d44m31.24s,-38.7420100,9.9990000,-103.8990000,2458519.6566160,2.8543170,6.0117180,352.5967410,1.7518250,481.3153080,1194.6127930,8.9454000,64.5529000,5637.0000000,4.5205300,0.9094990,2019-04-11 19:30:26,2019-12-17 10:00:02
638.01,78154865,FP,09h51m28.17s,147.8673600,-04d07m23.96s,-4.1233230,-2.3790000,14.0860000,2458517.4279790,0.4938260,1.1626150,310.5708620,1.9402770,8648.3388670,2459.5346680,8.9225000,96.6355000,6030.0000000,4.4158500,1.0852400,2019-04-11 19:30:23,2019-12-17 10:00:02
639.01,82362447,FP,08h17m00.03s,124.2501330,-47d39m07.03s,-47.6519540,96.7580000,-102.3950000,2458517.5606690,2.8198170,6.6112780,183631.0312500,22.7557300,31.8484570,605.8873290,15.2474000,160.8400000,3601.0000000,4.8188700,0.4410000,2019-04-11 19:30:24,2019-12-17 10:00:02
640.01,147977348,,06h38m56.3s,99.7345940,-36d38m46.07s,-36.6461300,-3.8720000,4.9270000,2458469.7473800,5.0035300,3.5290000,7050.0000000,19.6202000,1343.7900000,1686.0000000,10.0367000,341.9970000,6442.0000000,3.9100000,2.0900000,2019-03-26 13:55:21,2020-05-20 16:00:02
641.01,49079670,,06h44m17.21s,101.0717000,-23d49m09.07s,-23.8191870,-31.4050000,23.6860000,2458470.2030500,1.8925300,1.4740000,730.0000000,3.3983100,1752.8700000,1802.0000000,9.9037700,134.0430000,5646.0000000,4.4000000,1.0400000,2019-03-26 13:55:10,2020-05-20 16:00:02
642.01,79292541,,06h56m13.39s,104.0557750,-20d03m09s,-20.0524990,-9.7590000,4.7560000,2458470.7369000,2.2772800,1.6500000,1700.0000000,10.6933000,1941.2300000,1849.0000000,9.4247000,472.2240000,8550.0000000,3.9300000,2.6300000,2019-03-21 15:42:33,2020-05-20 16:00:02
643.01,432008938,FP,08h02m46.54s,120.6939300,-23d41m48.22s,-23.6967270,100.6190000,-195.0520000,2458522.3493650,9.6534560,4.0093700,43088.5664060,7.2819730,3.1265700,339.1460880,13.7006000,87.7731000,3359.0000000,4.9345700,0.3150000,2019-04-11 19:30:45,2019-12-17 10:00:02
644.01,63303499,,06h59m41.48s,104.9228450,-24d53m02.45s,-24.8840140,-9.9000000,29.1000000,2458469.8553000,1.9269900,2.8760000,370.0000000,2.3659000,2103.4100000,1886.0000000,9.7010000,,5952.0000000,,1.2500000,2019-03-26 13:55:10,2020-05-20 16:00:02
645.01,157568289,FP,07h07m04.18s,106.7674340,-36d46m14.88s,-36.7707990,0.9340000,8.2740000,2458468.7368160,1.8405100,4.6420000,2577.8200680,13.9166000,4390.2099610,2267.0000000,10.4091000,414.5220000,5710.5000000,3.6000000,2.4900000,2019-03-26 13:55:20,2020-03-04 12:58:47
646.01,238197709,,03h49m03.79s,57.2658050,-72d56m50.28s,-72.9472990,19.5390000,25.3930000,2458361.2229000,13.7254600,3.1460000,4440.0000000,18.5096000,197.6580000,1044.0000000,10.3001000,316.6430000,6104.0000000,3.9600000,1.8600000,2019-03-21 15:42:33,2020-05-20 16:00:02
647.01,92992033,,05h35m49.32s,83.9554840,-18d38m58.53s,-18.6495910,0.2730000,9.2980000,2458470.6018400,4.9076500,3.7530000,810.0000000,13.2707000,260.3370000,1119.0000000,10.2339000,553.6260000,4900.0000000,,5.0100000,2019-03-21 15:42:33,2020-05-20 16:00:02
648.01,78672342,FP,06h52m00.66s,103.0027600,-18d57m15.95s,-18.9544300,-10.6880000,2.7990000,2458471.3017580,2.9763800,3.2120000,795.8419800,11.0372000,2695.8798830,2007.0000000,10.1347000,637.2570000,6492.5000000,3.5700000,3.5600000,2019-03-21 15:42:32,2019-12-17 10:00:02
649.01,35582553,,06h48m53.44s,102.2226700,-13d31m38.17s,-13.5272690,-6.2430000,4.3820000,2458468.8359700,0.9355600,1.1240000,1360.0000000,9.5137200,2114.9300000,1889.0000000,10.0461000,430.6220000,6779.0000000,3.8300000,2.4300000,2019-03-21 15:42:32,2020-05-20 16:00:02
650.01,349373192,FP,07h21m02.65s,110.2610440,-60d09m19.71s,-60.1554750,-1.6670000,12.4910000,2458326.3153080,0.7698300,2.7740000,160.1920010,,49237.6015620,4149.0000000,9.7839000,402.7620000,8658.0000000,3.9200000,,2019-03-21 15:42:33,2019-12-17 10:00:02
651.01,72090501,,06h08m25.36s,92.1056740,-11d08m49.65s,-11.1471260,,,2458469.4734300,1.0708300,1.6570000,3820.0000000,,10983.9000000,2852.0000000,6.8320000,,8576.7000000,,,2019-03-21 15:42:33,2020-05-20 16:00:02
652.01,22221375,,09h56m29.64s,149.1235150,-24d05m57.07s,-24.0991860,-177.1110000,46.8670000,2458543.2547610,3.9846270,2.3986980,389.7338260,2.0466210,449.2270200,1174.1842040,7.3635000,45.6830000,5903.0000000,4.4465300,1.0200000,2019-05-06 19:17:03,2019-12-17 10:00:02
653.01,33153766,FP,09h39m05.67s,144.7736300,-45d25m34.27s,-45.4261850,-19.6130000,5.5760000,2458543.2272950,0.6884130,1.5037250,390.6276550,6.4850090,49580.3593750,3805.8105470,8.5234000,213.9470000,6054.0000000,3.4732300,3.2260500,2019-05-06 19:17:03,2019-12-17 10:00:02
654.01,35009898,,10h58m53.89s,164.7245510,-05d32m51.16s,-5.5475450,99.1740000,-266.1070000,2458543.4357910,1.5274190,1.2113590,2889.1799320,1.9082600,45.5762710,662.6809080,12.2255000,57.7553000,3433.0000000,4.8967600,0.3530000,2019-05-06 19:17:03,2020-03-10 12:00:20
655.01,35516889,KP,09h53m40.02s,148.4167670,-45d39m32.79s,-45.6591080,-35.4070000,17.2880000,2458543.6219480,0.7888430,1.6241130,24762.0468750,16.5465150,3303.7519530,1933.6220700,11.6044000,268.3250000,5568.0000000,4.3926700,1.0000000,2019-05-06 19:17:03,2019-12-17 10:00:02
656.01,36734222,KP,10h19m37.96s,154.9081870,-09d48m23.19s,-9.8064430,-42.0440000,-38.1930000,2458543.6036380,0.8134700,1.2263050,26827.1171880,10.4237530,596.6706540,1260.5306400,11.1184000,86.7467000,4400.0000000,4.6455500,0.6000000,2019-05-06 19:17:03,2019-12-17 10:00:02
657.01,48103627,CP,09h49m37.61s,147.4067000,-33d13m06.61s,-33.2185030,-8.4630000,0.7340000,2458547.3125000,4.5699040,3.9136660,10266.2148440,13.2405700,649.3048710,1287.4545900,12.4399000,562.2560000,6122.0000000,4.2830000,1.2857600,2019-05-06 19:17:03,2019-12-17 10:00:02
658.01,48476907,,10h00m36.64s,150.1526540,-34d40m54.71s,-34.6818650,-50.8250000,19.8570000,2458543.7006840,4.7199060,1.8250780,1940.5715330,10.6005090,971.7741090,1424.0035400,9.5359000,212.0050000,6521.0000000,4.2204100,1.4885800,2019-05-06 19:17:04,2019-12-17 10:00:02
659.01,48476908,,10h00m36.93s,150.1538610,-34d40m53.21s,-34.6814460,-52.2960000,25.2320000,2458543.6993410,4.7200830,1.6945150,2213.7961430,12.7779130,1052.9492190,1452.8527830,10.2450000,245.3180000,5990.0000000,4.0096600,1.7204500,2019-05-06 19:17:04,2019-12-17 10:00:02
660.01,53189332,KP,11h05m43.11s,166.4296280,-05d04m46.15s,-5.0794850,-24.8180000,-13.2940000,2458544.6500240,9.2902980,5.3450870,6204.3266600,11.1158770,276.5487370,1040.0701900,10.9900000,352.1810000,6055.0000000,4.2279500,1.3900000,2019-05-06 19:17:04,2019-12-17 10:00:02
661.01,53735810,KP,10h32m54.01s,158.2250300,-34d59m23.67s,-34.9899070,11.4920000,-13.5330000,2458544.1685790,4.0865300,4.4481920,7379.3144530,15.3787190,1722.7976070,1643.1541750,11.2480000,500.2580000,6580.0000000,4.0663000,1.7500000,2019-05-06 19:17:04,2019-12-17 10:00:02
662.01,54085154,FP,10h40m43.23s,160.1801410,-31d55m38.04s,-31.9272330,-2.0690000,-15.5770000,2458543.2999270,1.0011660,1.7934110,278.1225890,2.3943120,4637.0908200,2104.6562500,8.2046000,87.2682000,6380.0000000,4.4380000,1.3136800,2019-05-06 19:17:04,2019-12-17 10:00:02
663.01,54962195,,10h40m15.8s,160.0658520,-08d30m39.9s,-8.5110830,-142.1820000,-82.9620000,2458544.3906250,2.5986540,1.6183820,1911.1708980,2.2241920,47.5204700,669.6377560,11.7602000,64.2308000,3719.0000000,4.7694100,0.5020000,2019-05-06 19:17:04,2019-12-17 10:00:02
663.02,54962195,,10h40m15.8s,160.0658520,-08d30m39.9s,-8.5110830,-142.1820000,-82.9620000,2458543.3940430,4.6984650,1.8366050,2100.8022460,2.3283410,21.5743270,549.6725460,11.7602000,64.2308000,3719.0000000,4.7694100,0.5020000,2019-05-06 19:17:04,2020-04-26 12:00:27
664.01,55092869,KP,10h46m49.66s,161.7069050,-09d23m57.71s,-9.3993650,-79.0910000,-78.5760000,2458544.3414310,4.7360940,7.1084130,2435.8291020,13.6927760,1416.6444090,1564.7139890,7.3212000,99.1596000,5370.0000000,3.7276500,2.7200000,2019-05-06 19:17:04,2019-12-17 10:00:02
665.01,73723286,FP,10h22m32.91s,155.6371250,-40d30m58.85s,-40.5163470,38.9710000,-42.6760000,2458547.3032230,14.0659930,3.4424180,16749.9687500,20.7109050,67.2829970,797.0000000,9.1116000,131.0180000,6157.0000000,4.2040700,1.4172900,2019-05-06 19:17:04,2019-12-17 10:00:02
666.01,82128636,,08h16m26.48s,124.1103520,-46d25m47.34s,-46.4298180,-15.5940000,14.8760000,2458543.9366460,7.4742800,1.5492110,1594.6043700,7.6377880,617.6275630,1271.4561770,8.8252000,237.0350000,6680.0000000,4.2003600,1.5635300,2019-05-06 19:17:04,2019-12-17 10:00:02
667.01,101955023,KP,10h14m50.18s,153.7090700,-47d09m17.77s,-47.1549360,-1053.9800000,414.3000000,2458544.7159420,1.6286940,0.7990260,2850.0415040,1.4022610,27.1660330,582.2725220,10.8372000,12.6130000,3202.0000000,4.8637500,0.2600000,2019-05-06 19:17:04,2019-12-17 10:00:02
668.01,102195674,FP,10h16m46.02s,154.1917410,-42d33m32.66s,-42.5590710,-20.7670000,-3.7440000,2458547.4613040,4.3787730,3.8183960,30425.6542970,20.6245900,569.8247680,1246.1063230,11.3425000,344.1340000,6159.0000000,4.3769100,1.1619800,2019-05-06 19:17:04,2019-12-17 10:00:02
669.01,124573851,,10h35m36.17s,158.9007010,-05d10m52.95s,-5.1813740,9.8450000,72.0790000,2458546.1368410,3.9486780,3.4205070,754.0184940,3.8422420,641.2340700,1283.4350590,10.1755000,142.8670000,5581.8999020,4.1300000,1.1528400,2019-05-06 19:17:04,2019-12-17 10:00:02
670.01,147660201,FP,10h55m38.18s,163.9091000,-42d50m57.41s,-42.8492800,-55.0070000,18.0190000,2458543.3481450,0.5793980,1.6421400,1324.0771480,5.7596760,4535.9179690,2093.0810550,11.1557000,191.4940000,5688.0000000,4.4877400,0.9505340,2019-05-06 19:17:04,2019-12-17 10:00:02
671.01,151681127,FP,11h07m33.34s,166.8889060,-40d12m24.9s,-40.2069180,-22.3980000,9.4190000,2458552.9177250,10.1977510,4.9114310,15405.5312500,24.0042610,525.6890260,1333.0000000,9.1379000,279.7400000,7949.0000000,4.2110600,1.7955300,2019-05-06 19:17:04,2019-12-17 10:00:02
672.01,151825527,,11h11m57.81s,167.9908630,-39d19m41.21s,-39.3281150,85.1410000,-74.7280000,2458546.4799800,3.6336180,1.7880310,9033.9365230,5.0331700,33.7985920,614.9565430,11.6739000,66.9071000,3765.0000000,4.7516900,0.5250000,2019-05-06 19:17:04,2020-03-22 12:00:19
673.01,151959065,FP,11h15m59.62s,168.9984280,-36d27m33.86s,-36.4594060,-16.1790000,-0.6120000,2458551.6372070,10.5412820,6.2412040,18663.7128910,17.8000470,83.7485350,771.5499880,11.9550000,677.7960000,6114.0000000,4.2843900,1.2818000,2019-05-06 19:17:04,2019-12-17 10:00:02
674.01,158588995,,10h58m20.77s,164.5865590,-36d51m29.19s,-36.8581090,-163.2700000,-3.7660000,2458544.5238040,1.9772380,1.0219810,14081.7070310,4.4308790,35.6717410,623.3052980,11.8764000,46.0851000,3467.0000000,4.8794600,0.3710000,2019-05-06 19:17:05,2019-12-17 10:00:02
675.01,169226822,KP,10h42m14.1s,160.5587650,-03d50m06s,-3.8349990,19.2240000,17.0260000,2458543.9420170,4.1781610,4.3049540,11743.8007810,15.2887530,750.4459840,1458.0000000,9.6295900,159.5070000,5620.0000000,4.1858200,1.3900000,2019-05-06 19:17:05,2019-12-17 10:00:02
676.01,219187649,,11h24m49.43s,171.2059760,-18d37m02.2s,-18.6172780,-20.8770000,9.1350000,2458544.3432620,2.1504510,1.5733660,8299.6298830,10.4727790,759.9928590,1339.1280520,13.4629000,758.1990000,5430.0000000,4.4138100,1.0007300,2019-05-06 19:17:05,2019-12-17 10:00:02
677.01,280206394,CP,09h36m28.65s,144.1193590,-50d27m47.13s,-50.4630930,-24.8170000,42.4170000,2458547.4737550,11.2368180,2.5678440,8902.6279300,12.4158970,200.8636020,960.1632080,9.2714010,141.8120000,6446.0000000,4.3788200,1.2239100,2019-05-06 19:17:05,2020-03-14 12:00:18
678.01,294395926,,07h17m19.38s,109.3307340,-55d35m52.54s,-55.5979290,-31.4540000,71.6170000,2458549.6783450,11.3167150,4.3516610,1040.1641850,3.4189440,102.1991270,810.9265750,10.9162000,205.8470000,5624.0000000,4.3912400,1.0537500,2019-05-06 19:17:05,2019-12-17 10:00:02
679.01,308050066,FP,10h21m44.64s,155.4360020,-17d13m27.71s,-17.2243640,-4.2570000,6.4450000,2458552.0726320,11.1755860,5.6970740,7303.0541990,18.1993240,25373.4003910,3516.0000000,9.9902800,320.6710000,6655.0000000,3.9000000,2.0417700,2019-05-06 19:17:05,2019-12-17 10:00:02
680.01,335499997,,11h56m39.26s,179.1636010,-12d22m39.07s,-12.3775190,-57.3280000,-6.6490000,2458543.5146480,0.4337160,0.8903120,848.6157230,5.7417120,3891.4099120,2200.0000000,8.9820700,163.4100000,5967.0000000,3.9495000,1.8368200,2019-05-06 19:17:05,2019-12-17 10:00:02
681.01,410450228,,07h51m34.79s,117.8949460,-60d24m44.6s,-60.4123900,-4.1800000,11.2420000,2458546.4766850,15.7784310,3.3606430,6974.1958010,13.0827770,564.3296510,1243.0910640,10.6845000,421.3490000,7447.0000000,3.7900000,1.2318900,2019-05-06 19:17:06,2019-12-17 10:00:02
682.01,429304876,,11h11m32.5s,167.8854300,-22d04m22.01s,-22.0727800,-91.4270000,-53.3600000,2458546.3059080,6.8392990,4.4417110,1243.1860350,4.0877270,456.0530090,1287.0000000,9.2231000,83.1548000,5085.0000000,3.9200000,1.1441600,2019-05-06 19:17:06,2019-12-17 10:00:02
683.01,437248515,KP,11h17m45.33s,169.4388600,-19d03m17.2s,-19.0547780,-28.7080000,0.9900000,2458544.0822750,3.4059230,2.6336130,15630.0849610,17.0322480,1017.3535770,1440.4152830,11.4553000,383.8290000,6302.0000000,4.3090700,1.2500000,2019-05-06 19:17:06,2019-12-17 10:00:02
684.01,462162948,,10h01m44.07s,150.4336360,-59d51m00.1s,-59.8500290,-8.9330000,3.1400000,2458546.4677730,19.8473590,2.3800510,1283.5544430,8.7785620,345.0859990,1200.0000000,9.8532000,2228.7900000,9488.0000000,4.0754800,2.3594700,2019-05-06 19:17:06,2019-12-17 10:00:02
685.01,281731203,KP,10h52m07.75s,163.0323120,+00d29m35.4s,0.4931670,-23.6640000,-44.1710000,2458546.6925050,11.6334400,3.6800000,3289.1000980,11.5380000,76.0121000,822.0000000,9.9623000,213.2830000,5287.7001950,3.8800000,1.8300000,2019-04-30 16:55:01,2019-12-17 10:00:02
686.01,339857675,,07h26m24.26s,111.6010660,-54d27m07.43s,-54.4520650,-3.0670000,25.4980000,2458492.2148440,3.5136400,1.5730000,434.9370120,3.7404000,1482.5128170,1582.5933840,9.9362000,255.3370000,6279.7998050,4.2600000,1.6300000,2019-04-30 16:55:01,2019-12-17 10:00:02
687.01,74534430,,09h10m41.48s,137.6728150,-45d05m55.84s,-45.0988450,241.1600000,-308.6940000,2458525.5625000,18.1553800,4.2960000,1031.9599610,2.1672200,4.3232990,367.7677000,9.8445000,42.4467000,4253.8999020,4.5700000,0.6100000,2019-04-30 16:55:01,2019-12-19 12:00:22
688.01,339636032,,07h20m46.63s,110.1942740,-55d22m46.31s,-55.3795310,-40.0870000,41.1560000,2458390.5436500,6.8786300,2.8050000,190.0000000,3.4490800,288.9030000,1148.0000000,8.5885000,176.0540000,6636.0000000,3.9900000,1.9800000,2019-04-30 16:55:01,2020-05-20 16:00:02
689.01,445822015,FP,09h48m01.34s,147.0055910,-48d19m14.7s,-48.3207510,-18.3170000,27.1520000,2458545.0570070,1.6640200,3.3970000,7964.4501950,7.6544300,8754.7304690,2694.0000000,10.7014000,108.5130000,4841.2998050,4.7100000,0.7800000,2019-05-02 14:07:53,2019-12-17 10:00:02
690.01,101497191,FP,09h56m54.19s,149.2258060,-33d47m57.81s,-33.7993920,5.1000000,-13.2000000,2458547.3511960,3.6437600,3.3800000,3632.9099120,,2107.8798830,1887.0000000,10.2440000,144.7470000,5463.2001950,4.3900000,,2019-05-02 14:07:53,2019-12-17 10:00:02
691.01,156991337,,06h39m48.91s,99.9538120,-42d02m42.72s,-42.0451990,-11.2140000,18.1340000,2458474.3866900,6.9074100,1.8900000,850.0000000,3.1312800,87.5874000,852.0000000,10.2340000,169.1170000,5846.0000000,4.4000000,1.0800000,2019-05-02 15:06:42,2020-05-20 16:00:02
692.01,320417762,,07h52m01.01s,118.0042290,+10d14m57.44s,10.2492880,-5.0130000,-4.7500000,2458491.7405100,1.0360400,1.8550000,250.0000000,3.5276100,21307.5000000,3365.0000000,9.0188000,481.9660000,9622.0000000,3.9500000,2.7400000,2019-05-02 15:06:42,2020-05-20 16:00:02
693.01,458589703,FP,08h17m05.98s,124.2749020,+08d14m55.75s,8.2488190,-79.2700000,59.0660000,2458506.4937400,,4.0290000,9640.0000000,17.7255000,,,11.2248000,114.7650000,4654.2000000,4.5900000,0.7200000,2019-05-02 15:06:42,2020-05-20 16:00:02
694.01,55383975,FP,05h09m32.06s,77.3835780,-64d01m33.9s,-64.0260830,6.4680000,25.9870000,2458366.7707520,48.0521580,4.4534560,14841.8740230,12.4038480,79.8792720,762.4796750,11.2595000,223.8820000,5354.9599610,4.4589400,0.9714830,2019-04-30 13:04:27,2020-04-10 12:00:22
